title_translated,listed_price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badge_product_quality,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,urgency_text,merchant_rating_count,merchant_rating,merchant_id,product_picture,product_id
Letter Print Tie Dye Halter Sleeveless Long Dress Summer Cotton Bohemian Dress,18.0,59,10,0,2.67,6,1.0,0.0,3.0,0.0,2.0,0,"('summer', 'fashion', 'halter dress', 'letter print', 'long dress', 'dress', ""women's fashion"", 'tie dye', 'sleeveless', 'dyes', 'bohemian', 'women', 'halter', 'boho', 'sleeveless dress', 'print', 'bohemian dress', 'cotton')",pink,S,50,5,34,0,noText,2038,4.5014720310000005,574d559cb06e205d099d9107,https://contestimg.wish.com/api/webimage/5ec782e0a323520050bd869b-medium.jpg,5ec782e0a323520050bd869b
Women Loose Maxi Dress Sling Polka Dot Pocket V-neck Summer Casual Vestido,8.0,7,20000,1,3.8,9330,4150.0,1941.0,1495.0,731.0,1013.0,0,"('summer', 'strapless dress', 'fashion', 'long dress', 'polka dot', 'summer dress', 'polkas', 'spaghettistrapdre', 'v-neck', 'casual', 'pocket', ""women's fashion"", 'sleeveless dress', 'polka dot dress', 'maxi dress', 'dress', 'women dress', 'loose dress', 'women')",black,XS,49,2,38,1,QuantityLimited,70773,4.0383196980000005,54af9c1428565a151043b6bf,https://contestimg.wish.com/api/webimage/56fc8fb110d0170f68dcc789-medium.jpg,56fc8fb110d0170f68dcc789
Women Summer Short Sleeve Shirt Off Shoulder Letter Print I Am Not Old I Am A Classic Cotton Shirt Tops Fashion Cartoon Car Shirt,5.0,25,10000,1,4.19,494,300.0,80.0,52.0,34.0,28.0,0,"('summer', 'plus size', 'letter print', 'classics', 'graphic shirt', 'short sleeves', 'vintageshirt', ""women's fashion"", 'fashion', 'off shoulder', 'cartoons', 'cotton', 'shorts', 'cotton shirt', 'shirt', 'sleeve', 'graphic tee', 'cars', 'tops', 'shirt women', 'print', 'women', 'tops for women')",white,XS,35,2,43,0,noText,4524,3.865384615,5831ae002f5e534c0a485f06,https://contestimg.wish.com/api/webimage/5e478ea274ebb43c45f5615d-medium.jpg,5e478ea274ebb43c45f5615d
Summer Fashion Trousers Women Leggings Ripped Pants Slim Pants Army Green Tights Pants,5.0,10,100,0,4.08,12,7.0,2.0,1.0,1.0,1.0,0,"('summer', 'leggings', 'fashion', 'high waist', 'pants', 'slim', ""women's fashion"", 'trousers', 'green', 'army', 'women')",red,XXS,1,2,40,0,noText,4150,4.252289157,56a9df1b3a698c526f769805,https://contestimg.wish.com/api/webimage/5ea7929004129921f6ec8786-medium.jpg,5ea7929004129921f6ec8786
2020 Spring and Summer New Casual Lens Round Neck Cotton Sweater,26.0,168,100,1,4.15,20,9.0,8.0,1.0,1.0,1.0,0,"('summer', 'fashion', 'necks', 'long sleeve', 'spring', 'sweaters', 'loose', 'lens', 'pullovers', 'round neck', 'casual', 'casual sweater', 'sweatshirts', 'cotton', 'sweatersformen', 'men tops')",black,M,50,7,17,0,noText,131,3.854961832,5e183869e344ec006fdaa805,https://contestimg.wish.com/api/webimage/5ea0f7839341bb1d6e41ec51-medium.jpg,5ea0f7839341bb1d6e41ec51
Sleeveless Dress Women Summer Casual Printed Tank Dress Plus Size Dress,6.0,6,100,0,3.83,18,9.0,3.0,2.0,2.0,2.0,0,"('summer', 'plus size', 'tank', 'dresses', 'dress', 'loose', 'mini dress', ""women's fashion"", 'sleeveless dress', 'off shoulder', 'printed', 'summer dress', 'sleeveless', 'women dress', 'casual', 'women')",others,XS,3,2,23,0,noText,116,3.7758620689999995,5eba4de229e78603182870c3,https://contestimg.wish.com/api/webimage/5ecc7c381d9d7640d5507759-medium.jpg,5ecc7c381d9d7640d5507759
Spring Summer Women Fashion Loose Causal Lace Sleeveless Pure Color  Vest Sexy Loose V Neck Tank Tops for Ladies Plus Size XS-5XL,5.78,9,100,1,3.71,28,15.0,3.0,2.0,3.0,5.0,0,"('blouse', 'summer', 'vest', 'fashion', 'tank', 'lace', 'spring', 'pure color', 'tank top', 'ladies', ""women's fashion"", 'plus size', 'cami tank tops', 'sexyblousetop', 'summer fashion', 'sleeveless', 'sexy', 'women', 'tops', 'necks')",black,XS,14,2,43,0,noText,33855,3.917353419,58db84154f0c6b53626b73ac,https://contestimg.wish.com/api/webimage/5e8aae44079d800040436ad9-medium.jpg,5e8aae44079d800040436ad9
2019 Summer Women's Plus Size Knee-length Sling dress Sleeveless Casual Long Dress,5.0,7,20000,1,4.13,2409,1337.0,495.0,296.0,117.0,164.0,0,"('summer', ""women's fashion"", 'plus size', 'black', 'long dress', 'sleeveless', 'dress', 'fashion', 'casual', 'women')",red,S,13,2,28,0,noText,88193,4.080890773999999,5533c83986ff95173dc017d0,https://contestimg.wish.com/api/webimage/5cb149f2b8ef3559d7a616a0-medium.jpg,5cb149f2b8ef3559d7a616a0
Black Lace Trim Solid Biker Shorts For Women Activewear Summer Athleisure Female High Waist Skinny Shorts S-XXL,5.73,5,100,0,3.86,7,5.0,0.0,0.0,0.0,2.0,0,"('lace', 'summer', 'shorts', 'high waist shorts', 'high waist', 'lace trim', 'laceshort', 'blacklacetrim', 'summer shorts', 'biker', 'womans fashion', 'skinnyshort', 'solidbiker', 'black', 'summerathleisure', 'women', 'shortsforwomen', 'black lace', ""women's fashion"", 'waist')",white,M,50,2,42,0,noText,885,4.155932203,5df71a34092d7302140be245,https://contestimg.wish.com/api/webimage/5e423fd2cfe75d335f1cb59f-medium.jpg,5e423fd2cfe75d335f1cb59f
Plus Size Women Fashion Trendy Short Sleeve Lace Up Floral Print Blouses Tops & T-Shirts Casual Summer Lace Stitching Shirts,3.83,4,10000,0,3.64,1773,768.0,309.0,275.0,140.0,281.0,0,"('blouse', 'summer', 'plus size', 'floral print', 'lace', 'sleeve', 'sleeve lace', 'tops', 'topsamptshirt', 'beach wear', 'short sleeves', 'floral', ""women's fashion"", 'shorts', 'lace up', 'print', 'women', 'fashion', 'casual', 't shirts', 'shirt')",orange,XS,50,1,48,1,QuantityLimited,32168,3.884543646,558c2cdc89d53c4005ea2920,https://contestimg.wish.com/api/webimage/5cbaa75474447f0309226366-medium.jpg,5cbaa75474447f0309226366
Women Summer Fashion Leggings Short Pants Casual Shorts Boyfriend Jeans Solid Slim Fit Hot Shorts Plus Size S-5XL,7.0,6,100,0,3.69,71,31.0,12.0,11.0,9.0,8.0,0,"('leggings', 'fashionpantyhose', 'womenshortpant', 'casual pants', 'pants', 'women jeans', 'short pants', 'shorts', 'casual', ""women's fashion"", 'fashion', 'denim shorts', 'pants women', 'fashion pants', 'jeans', 'women')",blue,S,50,2,36,0,noText,12134,3.866902917,58aec90823ef726994a323fe,https://contestimg.wish.com/api/webimage/5a3e135e8b9e474d8ced3d13-medium.jpg,5a3e135e8b9e474d8ced3d13
Women Summer Sleeveless Irregular Hem Dress Maxi Dress Plus Size Hippie Soul Letter Printed Beach Long Dress 5 Colors,6.0,6,10,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,"('summer', 'asymmetrical dress', 'hippie', 'long dress', 'plus size', 'summer dress', ""women's fashion"", 'sleeveless dress', 'boho dress', 'printed', 'maxi dress', 'dress', 'women dress', 'women', 'beach', 'loose dress', 'sleeveless', 'casual dress')",green,XS,5,2,25,0,noText,5123,3.9586179969999997,59538ae253ebe2397fc85777,https://contestimg.wish.com/api/webimage/5ec61961f80b97293e308e3b-medium.jpg,5ec61961f80b97293e308e3b
Womens Jumpsuit Summer Bib Pants Shorts Casual Loose Sleeveless Rompers Jumpsuit Suspenders Overalls XS-XXXL,2.65,3,20000,0,3.4,3443,1232.0,593.0,622.0,327.0,669.0,0,"('summer', 'shorts', 'pants', 'loose', 'overalls', 'black', 'sleeveless', 'casual', 'jumpsuit')",orange,XS,50,1,31,0,noText,68022,4.320587457,55e7ed3230a9764b0761fc82,https://contestimg.wish.com/api/webimage/5d3009fcff0f8e20ef73d344-medium.jpg,5d3009fcff0f8e20ef73d344
Women's Summer New Fashion Sports Shorts Solid Color Elastic Shorts Female Slim Fit Running Short Pants Gym Workout Elastic Casual Sports Short Pants,3.71,4,100,1,3.44,16,8.0,1.0,2.0,0.0,5.0,0,"('summer', 'shorts', 'high waist', 'elastic', 'bottom', 'pants', 'athleticshort', 'short pants', 'running', ""women's fashion"", 'fashion', 'solid color', 'slim', 'casual', 'slim fit')",purple,XS,1,1,23,0,noText,12309,4.045170201,5acaf29d5ebcfd72403106a8,https://contestimg.wish.com/api/webimage/5e9fa7c9898d87003f5891cd-medium.jpg,5e9fa7c9898d87003f5891cd
New Fashion Women Sleeveless Solid Color Spaghetti Strap Package Hip Dress Casual Slim Fit Mini Dress Party Dress Summer Street Dress 5 Colors S-5XL,13.0,26,100,0,3.78,37,17.0,8.0,5.0,1.0,6.0,0,"('mini', 'slim', 'package hip dress', 'fashion', 'summer', 'fashion dress', 'dress', 'summer dress', 'party dress', 'spaghettistrapdre', 'mini dress', 'slim fit', 'sleeveless dress', 'spaghetti', 'party', 'women dress', 'women', ""women's fashion"", 'casual', 'sleeveless', 'casual dress')",brown,M,50,3,41,0,noText,1022,3.8639921719999997,58529ee7e788116a53cbe2a9,https://contestimg.wish.com/api/webimage/5dce171a4ce6af254aee6a13-medium.jpg,5dce171a4ce6af254aee6a13
Jumpsuits Summer Simple Style Women Short Sleeve Jumpsuit Wide Leg Solid Color Business Wear,12.0,11,1000,0,3.59,181,69.0,42.0,27.0,13.0,30.0,0,"('summer', 'trousers', 'sleeve', 'simple', 'loose', 'short sleeves', 'round neck', ""women's fashion"", 'shorts', 'summerjumpsuit', 'solid color', 'women', 'wool', 'women jumpsuit', 'casual', 'jumpsuit')",black,S,50,3,54,0,noText,4924,3.819658814,56a6d6f9cc46da0df30dd801,https://contestimg.wish.com/api/webimage/5d51228a93da464d5b2995fd-medium.jpg,5d51228a93da464d5b2995fd
Aowofs Men's Summer Cotton Overalls Summer Camouflage Loose Shorts,13.0,252,20000,0,3.91,12041,5723.0,2701.0,1656.0,751.0,1210.0,0,"('summer', 'shorts', 'pants', 'camouflagepant', 'men', 'overalls', 'foreign trade', 'the new', 'camouflage', 'pure cotton', 'trousers', 't', 'easy', 'fullmark', 'cotton')",black,Others,50,3,35,0,noText,45964,4.097119485,5756d060b833235cbc250227,https://contestimg.wish.com/api/webimage/576ba1eb7f3351084cd0b578-medium.jpg,576ba1eb7f3351084cd0b578
Mother and Daughter Casual Boho Stripe Maxi Dress Mom & Kids Matching Set Outfit,12.0,168,5000,0,4.09,529,288.0,113.0,60.0,26.0,42.0,0,"('women s clothing', 'maxi summer dresses', 'mother', 'dress', 'motherdaughterdresse', 'momandkid', 'outfits', 'casual', 'boho', ""women's fashion"", 'sleeveless dress', 'striped dress', 'stripes', 'women dress', 'boho dress', 'motherdaughtermatchingclothe', 'kids')",black,Others,50,3,52,1,QuantityLimited,73595,4.385691963,5817f156d8ef7848c3b400cc,https://contestimg.wish.com/api/webimage/5b3dd07615e1a54aa30f6117-medium.jpg,5b3dd07615e1a54aa30f6117
Ladies Summer Skeleton Print Crop Top,5.69,17,5000,0,4.31,922,568.0,183.0,105.0,24.0,42.0,0,"('summer', 'fashion', 'crop top', 'skeleton', 'skullprint', 'skeletonprint', 'tops', 'tank top', 'sleeveless crop top', 'ladies', ""women's fashion"", 'sleeveless tops', 'print', 'sleeveless', 'cropped top', 'summer tops')",white,M,50,2,43,0,noText,9465,4.138404649,543cf22998dc200761d621b2,https://contestimg.wish.com/api/webimage/5cda67f81d74dd124be0aa84-medium.jpg,5cda67f81d74dd124be0aa84
Summer Loose Large Size Printed Womens Sleeveless Dress Cake Skirt,6.0,8,10000,1,3.79,1010,477.0,180.0,152.0,70.0,131.0,0,"('summer', 'long dress', 'plus size dress', 'dress', 'summer dress', 'women skirts', ""women's fashion"", 'sleeveless dress', ""women's dress"", 'sleeveless', 'cake', 'summer dresses', 'printed', 'skirts', 'loose dress', 'girls clothes', 'cotton')",purple,S,50,2,6,1,QuantityLimited,10665,4.07379278,5730557ae3daeb5b35ee1f0b,https://contestimg.wish.com/api/webimage/5ccd040271a18b65332a83d7-medium.jpg,5ccd040271a18b65332a83d7
Summer New Fashion Women Two Pieces Sleepwear Soft Silk Casual Pajama Sets(6 Colors) ,11.0,10,1000,1,4.1,413,238.0,75.0,43.0,19.0,38.0,0,"('pajamaset', 'fashion', 'sexy pajamas for womens', 'silksleepwearforwomen', 'silksleepwear', 'pajamassuit', 'casual', ""women's fashion"", 'summer', 'sleepwear', 'pajamasforwomen', 'silksleepwearnightgown', 'silk', 'pajamassleepwear', ""women's pajamas"", 'women')",red,XS,50,3,29,0,noText,17922,4.380203102,585cc05eaf0e9d52046c895d,https://contestimg.wish.com/api/webimage/5d02053561ba8679fdbc3082-medium.jpg,5d02053561ba8679fdbc3082
Women's Fashion Summer Sexy Lace Bandage Shirt Top Solid Color Sleeveless Slim Top,5.0,5,100,0,3.75,20,9.0,3.0,3.0,4.0,1.0,0,"('suspenders', 'summer', 'fashion', 'lace', 'button', 'slim', ""women's fashion"", 'sexy lace', 'sexy', 'solid color', 'sleeveless', 'tops', 'shirt')",pink,S,50,2,50,0,noText,3053,3.8584998360000005,571b38e66c39b141b1ad43e1,https://contestimg.wish.com/api/webimage/5ea3b3e93b0e9b0ef3af91c3-medium.jpg,5ea3b3e93b0e9b0ef3af91c3
NEW Fashion Women Vintage Vertical Striped Mini Sexy Button Cami Spring and Summer Dresses,11.0,10,5000,0,3.56,402,168.0,69.0,56.0,37.0,72.0,0,"('summer', 'plus size', 'mini', 'spring', 'dress', 'slim', 'cami', ""women's fashion"", 'dressesforwomen', 'vintage', 'sexy', 'striped', 'women', 'fashion', 'button', 'vintage dress')",black,S,50,3,41,1,QuantityLimited,20037,3.880071867,5646e6e72a6bdb446aaf6cc8,https://contestimg.wish.com/api/webimage/5e40f1398d75d64239efbb87-medium.jpg,5e40f1398d75d64239efbb87
New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,5.65,10,100,1,2.86,7,1.0,1.0,2.0,2.0,1.0,0,"('summer', 'fashion', 'necks', 'skirts', 'dress', 'loose', ""women's fashion"", 'round neck', 'beach dress', 'sleeveless', 'beach', 'casual', 'women')",black,XXS,1,1,41,0,noText,17752,3.899673276,56458aa03a698c35c9050988,https://contestimg.wish.com/api/webimage/5e9fa7de39682a0043ab7898-medium.jpg,5e9fa7de39682a0043ab7898
Plus Size Fashion Women's Summer Casual Short Sleeve Solid Color Beach Dress with Pockets Deep V-neck Loose Pleated Cotton Mini Dress Loose,5.85,5,10000,0,3.55,1004,402.0,172.0,168.0,96.0,166.0,0,"('mini', 'short sleeve dress', 'summer', 'plus size dress', 'pleated', 'short sleeves', 'v-neck', 'mini dress', 'beach dress', 'party dress', 't-shirt dress', 'casual', 'casual dress', 'deep v-neck', 'shorts', 'sleeve', 'beach', 'plus size', 'summer dress', ""women's fashion"", 'cotton dress', 'dress', 'women dress', 'cotton', 'fashion', 'loose dress')",black,XS,50,2,20,0,noText,7314,3.9382007110000004,5810c46f02b01e15f8a10e38,https://contestimg.wish.com/api/webimage/5c2320b1c68b9858ff6fff97-medium.jpg,5c2320b1c68b9858ff6fff97
Women's Bikini Cut Flower Two Piece Swimsuit Pushups Swimwear Beachwear,8.0,85,100,0,4.11,19,12.0,0.0,5.0,1.0,1.0,0,"('summer bikini', 'women swimsuit', 'brasbraset', 'sexy bikini', 'swimsuit', 'floral bikini', 'swimwear', 'bikini', 'beach dress', 'fashion', 'pushupswimsuittop', 'flowers', 'women bathing suit', 'beachwear for women', 'nylon', 'swimming')",blue,M,10,3,42,0,noText,14664,4.2319285319999995,59802a908ee78d7ec44d192a,https://contestimg.wish.com/api/webimage/5ceb892ba24a0f04545c69cd-medium.jpg,5ceb892ba24a0f04545c69cd
XS-8XL Plus Size Summer Women Casual Solid Color Loose Sleeveless Beach Tank Top Dress Deep V-neck Short Club Party Mini Halter Dresses Knee Length Pleated Skirts Ladies Fashion Swing Cotton Dress,6.0,6,5000,1,4.13,616,341.0,125.0,74.0,39.0,37.0,0,"('mini', 'fashion', 'halter dress', 'summer', 'plus size dress', 'pleated', 'tank top', 'party dress', 'summer dresses', 'skirts', 'casual', 'cotton', 'deep v-neck', 'ladies fashion', 'tops', 'sleeveless dress', 'ladies', 'women dress', 'women', 'beach', 'sleeveless', 'plus size', 'halter', 'dress', 'v-neck', 'mini dress', ""women's fashion"", 'party', 'knee', 'casual dress', 'shorts', 'tank', 'cotton dress', 'loose dress')",blue,XS,1,2,18,0,noText,15436,4.040554548,5810b1db3deb94160f5cd4a3,https://contestimg.wish.com/api/webimage/5c8b7042b5154f67e6e2e327-medium.jpg,5c8b7042b5154f67e6e2e327
Sling Dress Summer V-neck Floral Pleated Strap Casual Pocket Large Dress,11.0,10,100,0,3.96,115,59.0,21.0,15.0,11.0,9.0,0,"('summer', 'dresses', 'dress', 'pleated', 'summer dress', 'v-neck', 'casual', 'pocket', ""women's fashion"", 'sleeveless dress', 'slingdres', 'women dress', 'floral', 'sleeveless', 'loose dress', 'casual dress')",others,S,50,3,14,0,noText,5175,3.870917874,57b58a411f608c02bd6976a4,https://contestimg.wish.com/api/webimage/5d11bd97dc99724d81941cf4-medium.jpg,5d11bd97dc99724d81941cf4
Side Split Letter Print Curved Hem Casual Dress Summer Sport Style T Shirt Dress Plus Size,14.0,26,5000,0,4.12,437,251.0,80.0,47.0,24.0,35.0,0,"('summer', 'plus size', 'shirt', 'letter print', 'splitdre', 'dress', 'mini dress', ""women's fashion"", 'fashion', 'splits', 'print', 'sport', 'casual')",white,S,50,3,43,0,noText,4220,4.109952607,5b5576f84543f458aee346fb,https://contestimg.wish.com/api/webimage/5ccd5605944e530bfb02d203-medium.jpg,5ccd5605944e530bfb02d203
2019 Fashion Women Summer V-Neck Sleeveless Collect Waist Boho Print Maxi Long Dress S-XXXXXL,18.0,76,100,0,3.56,120,47.0,24.0,19.0,9.0,21.0,0,"('sleeveless dress', ""women's plus size fashion"", 'waist', 'plus size dress', 'dress', 'waistcollection', 'v neckdress', 'boho', 'v-neck', ""women's fashion"", 'party dress', 'summer dress', 'maxi dress', 'print', 'bohemian dress', 'fashion', 'sleeveless', 'women')",green,XL,9,5,41,1,QuantityLimited,8950,4.274301676,577a1c0517c3e2747a5a4659,https://contestimg.wish.com/api/webimage/5d2d7c75d7bd6303731a556f-medium.jpg,5d2d7c75d7bd6303731a556f
NEW Summer Fashion Women Ladies Maxi Dresses Sleeveless Casual V-Neck Gradient Color Beach Long Dress Solid Color Party Evening Plus Size S-5XL,5.0,22,1000,0,3.32,395,146.0,64.0,53.0,36.0,96.0,0,"('sleeveless', 'plus size', 'summer', 'long dress', 'evening dress', 'dress', 'summer dress', ""women's fashion"", 'maxi dress', 'beach dress', 'fashion', 'v-neck', 'party', 'women dress', 'ladies', 'party dresses', 'robes', 'beach', 'casual', 'women')",pink,S,50,1,39,0,noText,3809,3.582830139,584426309b0f754de95d6b50,https://contestimg.wish.com/api/webimage/5dd62bc4971b429f13c186b8-medium.jpg,5dd62bc4971b429f13c186b8
S-5XL Summer Women Casual Tops Off Shoulder Fashion Female T Shirt Plus Size Blouse,8.0,65,5000,0,4.14,1366,752.0,300.0,156.0,76.0,82.0,0,"('blouse', 'summer', 'fashion', 'shirt', 'tee shirt women', 'tops', ""women's fashion"", 't shirts', 'plus size', 'topsampblouse', 'casual', 'women')",black,L,50,2,93,0,noText,20824,4.063724549,58e5a2822d91301f0b3a6bd9,https://contestimg.wish.com/api/webimage/591a98617e26c61eceb2a581-medium.jpg,591a98617e26c61eceb2a581
Juice-Wrld Letter Printed Crop Top And Shorts Set Summer Short Sleeve Crop Top And Elastic Beach Shorts Casual Two Pieces,16.0,14,50,0,3.72,18,8.0,5.0,0.0,2.0,3.0,0,"('summer', 'croptopandshortsset', 'fashion', 'letterprintedshirt', 'women crop top', 'sleeve', 'shorts', 'tops', 'juicewrldshirt', 'casualshortswomen', 'short sleeves', 'beach shorts women', 'elastic', 'printed', 'casualtwopiece', 'juicewrld', 'summershortswomen', 'beach', 'casual', 'summercroptop')",black,XXL,2,5,37,0,noText,5508,4.322984749,578aeb7316b2891a3a226c21,https://contestimg.wish.com/api/webimage/5e9fe3edda7e8a20bf1975ff-medium.jpg,5e9fe3edda7e8a20bf1975ff
XS-8XL Women's Fashion Summer Casual T Shirts Plus Size Short Sleeve Hollow Out Stitching Lace Blouses Candy Color Loose Casual O-neck Solid Color Oversize Tops,5.74,5,5000,0,3.9,1179,617.0,169.0,177.0,88.0,128.0,0,"('blouse', 'tops & tees', 'shorts', 'cotton shirt', 'lace', 'hollow-out', 'women blouse', 'food', 'summer t-shirts', 'short sleeves', 'candy', 'casual', 't shirts', 'summer', 'tops & t-shirts', 'loose t-shirt', 'short sleeve shirt', 'sleeve', 'shirt')",green,XS,6,2,20,0,noText,11854,4.0949046739999995,5800a8bb50d8ab5aaee15f20,https://contestimg.wish.com/api/webimage/5ca1b478f31dbc0a7a353b40-medium.jpg,5ca1b478f31dbc0a7a353b40
Women's Capri Leggings In Jeans 3/4 Summer Leggings Jeggings Skinny Butterfly Printed Jegging Pants,8.0,7,10000,0,3.71,2747,1253.0,470.0,390.0,233.0,401.0,0,"('butterfly', 'caprisforwomen', 'skinngjean', 'plus size', 'casual pants', 'summer', 'pants', 'yoga pants', 'leggings', 'jeggingsjeansforwomen', 'summerpant', 'jeggingsforwomen', 'printed', 'leggingsamptight', 'jeans', 'women fashion')",blue,M,50,3,43,0,noText,65189,4.049640277,57b03628c676b3573ba2a081,https://contestimg.wish.com/api/webimage/5cef6f0d2b18ce107dff9f21-medium.jpg,5cef6f0d2b18ce107dff9f21
2019 New Summer Fashion Sleeveless Lace Patchwork Tank Top Irregular Hem Cami Tank Top,8.0,7,20000,0,3.63,2058,902.0,319.0,324.0,191.0,322.0,0,"('summer', 'plus size', 'tunic', 'lace', 'tank', 'tops', 'loose', 'camisoles for women', 'tank top', 'fashion', 'sleeveless', 'sexy', 'casual', 'women fashion')",black,S,50,3,43,1,QuantityLimited,65189,4.049640277,57b03628c676b3573ba2a081,https://contestimg.wish.com/api/webimage/5cb6c6e841ec3b10cad8e77f-medium.jpg,5cb6c6e841ec3b10cad8e77f
Summer Fashion Women Casual Solid One-shoulder Vest Slim Fit Sleeveless Top Hole Sports Shirts,3.0,14,100,0,3.9,51,25.0,11.0,6.0,3.0,6.0,0,"('women vest', 'vest', 'topsamptshirt', 'shirt', 'one-shoulder', 'tops', 'slim fit', ""women's fashion"", 'slim', 'women clothing', 'summer', 'women', 'casual t-shirt', 'summer fashion', 'sleeveless', 'sport', 'fashion', 'casual', 'sports wear', 'vestforwoman')",grey,S,50,1,41,1,QuantityLimited,9395,4.110058542,575cfe470551415caa5505b5,https://contestimg.wish.com/api/webimage/5c9ac9b36b682b47155e1a58-medium.jpg,5c9ac9b36b682b47155e1a58
Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,2.0,6,1000,0,3.32,121,41.0,23.0,19.0,10.0,28.0,0,"('summer', 'shorts', 'high waist shorts', 'high waist', 'casual pants', 'pants', 'summer shorts', 'waist', 'slim fit', 'short pants', ""women's fashion"", 'plus size', 'lace up', 'women', 'fashion', 'casual', 'lace')",red,XS,1,1,36,0,noText,543,4.119705341,58aea6fe15241651ee65307b,https://contestimg.wish.com/api/webimage/5dde06cf1a6aa6391f0da3fc-medium.jpg,5dde06cf1a6aa6391f0da3fc
